"","anio","jurisdicion_nombre","edad_madre","semana_gestacion","sexo","nacimientos_cantidad","educacion"
"289",2019,"Neuquén","15 a 19","37 a 41","masculino",1,"Terciaria/Universitaria Completa"
"290",2019,"Buenos Aires","30 a 34","37 a 41","femenino",8,"Sin instrucción"
"291",2019,"Mendoza","25 a 29","32 a 36","masculino",3,"Primaria/C. EGB Incompleta"
"292",2019,"Mendoza","25 a 29","37 a 41","masculino",2,"Primaria/C. EGB Incompleta"
"293",2019,"Mendoza","25 a 29","37 a 41","masculino",21,"Primaria/C. EGB Incompleta"
"294",2019,"Mendoza","25 a 29","32 a 36","masculino",9,"Primaria/C. EGB Completa"
"295",2019,"Chubut","Menor de 15","24 a 27","masculino",1,"Primaria/C. EGB Completa"
"296",2019,"Chubut","Menor de 15","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"297",2019,"Chubut","Menor de 15","37 a 41","masculino",2,"Secundaria/Polimodal Incompleta"
"298",2019,"Chubut","Menor de 15","37 a 41","masculino",2,"Secundaria/Polimodal Incompleta"
"299",2019,"Chubut","15 a 19","32 a 36","masculino",1,"Primaria/C. EGB Incompleta"
"300",2019,"Chubut","15 a 19","32 a 36","masculino",1,"Primaria/C. EGB Incompleta"
"301",2019,"Chubut","15 a 19","37 a 41","masculino",2,"Primaria/C. EGB Incompleta"
"302",2019,"Chubut","15 a 19","37 a 41","masculino",2,"Primaria/C. EGB Completa"
"303",2019,"Chubut","15 a 19","37 a 41","masculino",3,"Primaria/C. EGB Completa"
"304",2019,"Chubut","15 a 19","37 a 41","masculino",3,"Primaria/C. EGB Completa"
"305",2019,"Chubut","15 a 19","24 a 27","masculino",2,"Secundaria/Polimodal Incompleta"
"306",2019,"Chubut","15 a 19","32 a 36","masculino",1,"Secundaria/Polimodal Incompleta"
"307",2019,"Chubut","15 a 19","32 a 36","masculino",3,"Secundaria/Polimodal Incompleta"
"308",2019,"Chubut","15 a 19","32 a 36","masculino",9,"Secundaria/Polimodal Incompleta"
"309",2019,"Chubut","15 a 19","37 a 41","masculino",4,"Secundaria/Polimodal Incompleta"
"310",2019,"Chubut","15 a 19","37 a 41","masculino",27,"Secundaria/Polimodal Incompleta"
"311",2019,"Chubut","15 a 19","37 a 41","masculino",90,"Secundaria/Polimodal Incompleta"
"312",2019,"Chubut","15 a 19","37 a 41","masculino",74,"Secundaria/Polimodal Incompleta"
"313",2019,"Chubut","15 a 19","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"314",2019,"Chubut","15 a 19","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"315",2019,"Chubut","15 a 19","32 a 36","masculino",2,"Secundaria/Polimodal Completa"
"316",2019,"Chubut","15 a 19","37 a 41","masculino",13,"Secundaria/Polimodal Completa"
"317",2019,"Chubut","15 a 19","37 a 41","masculino",24,"Secundaria/Polimodal Completa"
"318",2019,"Chubut","15 a 19","37 a 41","masculino",31,"Secundaria/Polimodal Completa"
"319",2019,"Chubut","15 a 19","32 a 36","masculino",1,"Terciaria/Universitaria Incompleta"
"320",2019,"Chubut","15 a 19","37 a 41","masculino",2,"Terciaria/Universitaria Incompleta"
"321",2019,"Chubut","15 a 19","37 a 41","masculino",2,"Terciaria/Universitaria Incompleta"
"322",2019,"Catamarca","25 a 29","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"323",2019,"Catamarca","25 a 29","32 a 36","masculino",2,"Terciaria/Universitaria Completa"
"324",2019,"Catamarca","25 a 29","37 a 41","masculino",1,"Terciaria/Universitaria Completa"
"325",2019,NA,"20 a 24","37 a 41","masculino",2,"Secundaria/Polimodal Completa"
"326",2019,"Chubut","30 a 34","37 a 41","masculino",71,"Terciaria/Universitaria Completa"
"327",2019,"Chubut","30 a 34","37 a 41","masculino",79,"Terciaria/Universitaria Completa"
"328",2019,"Chubut","40 a 44","37 a 41","masculino",1,"Primaria/C. EGB Incompleta"
"329",2019,"Chubut","40 a 44","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"330",2019,"Chubut","40 a 44","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"331",2019,"Chubut","40 a 44","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"332",2019,"Chubut","40 a 44","37 a 41","masculino",4,"Primaria/C. EGB Completa"
"333",2019,"Chubut","40 a 44","32 a 36","masculino",1,"Secundaria/Polimodal Incompleta"
"334",2019,"Chubut","40 a 44","32 a 36","masculino",1,"Secundaria/Polimodal Incompleta"
"335",2019,"Chubut","40 a 44","37 a 41","masculino",2,"Secundaria/Polimodal Incompleta"
"336",2019,"Chubut","40 a 44","37 a 41","masculino",8,"Secundaria/Polimodal Incompleta"
"337",2019,"Chubut","40 a 44","37 a 41","masculino",9,"Secundaria/Polimodal Incompleta"
"338",2019,"Chubut","40 a 44","24 a 27","masculino",1,"Secundaria/Polimodal Completa"
"339",2019,"Chubut","40 a 44","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"340",2019,"Chubut","40 a 44","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"341",2019,"Chubut","40 a 44","37 a 41","masculino",13,"Secundaria/Polimodal Completa"
"342",2019,"Chubut","40 a 44","37 a 41","masculino",16,"Secundaria/Polimodal Completa"
"343",2019,"Chubut","40 a 44","37 a 41","masculino",26,"Secundaria/Polimodal Completa"
"344",2019,"Chubut","40 a 44","28 a 31","masculino",1,"Terciaria/Universitaria Incompleta"
"345",2019,"Chubut","40 a 44","37 a 41","masculino",1,"Terciaria/Universitaria Incompleta"
"346",2019,"Chubut","40 a 44","37 a 41","masculino",2,"Terciaria/Universitaria Incompleta"
"347",2019,"Chubut","40 a 44","37 a 41","masculino",4,"Terciaria/Universitaria Incompleta"
"348",2019,"Chubut","40 a 44","24 a 27","masculino",1,"Terciaria/Universitaria Completa"
"349",2019,"Chubut","40 a 44","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"350",2019,"Chubut","De 45 y más","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"351",2019,"San Luis","30 a 34","32 a 36","masculino",2,"Primaria/C. EGB Completa"
"352",2019,"San Luis","30 a 34","32 a 36","masculino",2,"Primaria/C. EGB Completa"
"353",2019,"Catamarca","25 a 29","Sin especif","masculino",2,"Secundaria/Polimodal Completa"
"354",2019,"Catamarca","25 a 29","Sin especif","masculino",2,"Secundaria/Polimodal Completa"
"355",2019,"Catamarca","25 a 29","28 a 31","masculino",1,"Terciaria/Universitaria Incompleta"
"356",2019,"Catamarca","25 a 29","32 a 36","masculino",3,"Terciaria/Universitaria Incompleta"
"357",2019,"Catamarca","25 a 29","37 a 41","masculino",2,"Terciaria/Universitaria Incompleta"
"358",2019,"Catamarca","25 a 29","37 a 41","masculino",19,"Terciaria/Universitaria Incompleta"
"359",2019,"Catamarca","25 a 29","37 a 41","masculino",32,"Terciaria/Universitaria Incompleta"
"360",2019,"Catamarca","25 a 29","37 a 41","masculino",30,"Terciaria/Universitaria Incompleta"
"361",2019,"Catamarca","25 a 29","Sin especif","masculino",1,"Terciaria/Universitaria Incompleta"
"362",2019,"Catamarca","25 a 29","Sin especif","masculino",1,"Terciaria/Universitaria Incompleta"
"363",2019,"Catamarca","25 a 29","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"364",2019,"Catamarca","25 a 29","32 a 36","masculino",3,"Terciaria/Universitaria Completa"
"365",2019,"Misiones","35 a 39","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"366",2019,"Misiones","35 a 39","37 a 41","masculino",23,"Secundaria/Polimodal Completa"
"367",2019,"Misiones","35 a 39","37 a 41","masculino",83,"Secundaria/Polimodal Completa"
"368",2019,"Misiones","40 a 44","37 a 41","masculino",18,"Primaria/C. EGB Incompleta"
"369",2019,"Misiones","40 a 44","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"370",2019,"Misiones","40 a 44","37 a 41","masculino",8,"Terciaria/Universitaria Incompleta"
"371",2019,"Misiones","40 a 44","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"372",2019,"Córdoba","25 a 29","42 y más","masculino",3,"Secundaria/Polimodal Completa"
"373",2019,"Misiones","40 a 44","32 a 36","masculino",3,"Secundaria/Polimodal Incompleta"
"374",2019,"Misiones","40 a 44","32 a 36","masculino",2,"Secundaria/Polimodal Incompleta"
"375",2019,"Misiones","40 a 44","32 a 36","masculino",1,"Secundaria/Polimodal Incompleta"
"376",2019,"Misiones","40 a 44","37 a 41","masculino",1,"Secundaria/Polimodal Incompleta"
"377",2019,"Misiones","40 a 44","37 a 41","masculino",13,"Secundaria/Polimodal Incompleta"
"378",2019,"Misiones","40 a 44","37 a 41","masculino",10,"Secundaria/Polimodal Incompleta"
"379",2019,"Misiones","40 a 44","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"380",2019,"Misiones","25 a 29","37 a 41","masculino",7,"Terciaria/Universitaria Completa"
"381",2019,"Misiones","25 a 29","37 a 41","masculino",55,"Terciaria/Universitaria Completa"
"382",2019,"Misiones","30 a 34","37 a 41","masculino",4,"Sin instrucción"
"383",2019,"Misiones","30 a 34","37 a 41","masculino",8,"Sin instrucción"
"384",2019,"Misiones","30 a 34","32 a 36","masculino",3,"Primaria/C. EGB Incompleta"
"385",2019,"Córdoba","Menor de 15","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"386",2019,"Misiones","30 a 34","32 a 36","masculino",2,"Primaria/C. EGB Completa"
"387",2019,"Misiones","30 a 34","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"388",2019,"Misiones","30 a 34","42 y más","masculino",2,"Primaria/C. EGB Completa"
"389",2019,"Misiones","30 a 34","32 a 36","masculino",8,"Secundaria/Polimodal Incompleta"
"390",2019,"Misiones","30 a 34","32 a 36","masculino",5,"Secundaria/Polimodal Incompleta"
"391",2019,"Misiones","30 a 34","37 a 41","masculino",43,"Secundaria/Polimodal Incompleta"
"392",2019,"Misiones","30 a 34","37 a 41","masculino",105,"Secundaria/Polimodal Incompleta"
"393",2019,"Misiones","30 a 34","28 a 31","masculino",4,"Secundaria/Polimodal Completa"
"394",2019,"Misiones","30 a 34","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"395",2019,"Córdoba","Menor de 15","37 a 41","masculino",1,"Primaria/C. EGB Incompleta"
"396",2019,"Córdoba","Menor de 15","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"397",2019,"Córdoba","Menor de 15","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"398",2019,"Misiones","35 a 39","32 a 36","masculino",2,"Secundaria/Polimodal Incompleta"
"399",2019,"Misiones","35 a 39","32 a 36","masculino",3,"Secundaria/Polimodal Incompleta"
"400",2019,"Misiones","35 a 39","32 a 36","masculino",7,"Secundaria/Polimodal Incompleta"
"401",2019,"Misiones","35 a 39","32 a 36","masculino",3,"Secundaria/Polimodal Incompleta"
"402",2019,"Misiones","35 a 39","28 a 31","masculino",1,"Secundaria/Polimodal Completa"
"403",2019,"Misiones","35 a 39","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"404",2019,"Córdoba","Menor de 15","37 a 41","masculino",2,"Primaria/C. EGB Incompleta"
"405",2019,"Neuquén","Menor de 15","37 a 41","masculino",4,"Secundaria/Polimodal Incompleta"
"406",2019,"Neuquén","Menor de 15","37 a 41","masculino",2,"Secundaria/Polimodal Incompleta"
"407",2019,"Entre Ríos","Menor de 15","37 a 41","masculino",3,"Primaria/C. EGB Completa"
"408",2019,"Entre Ríos","Menor de 15","Sin especif","masculino",1,"Primaria/C. EGB Completa"
"409",2019,"Entre Ríos","Menor de 15","32 a 36","masculino",2,"Secundaria/Polimodal Incompleta"
"410",2019,"Entre Ríos","Menor de 15","37 a 41","masculino",4,"Secundaria/Polimodal Incompleta"
"411",2019,"Entre Ríos","Menor de 15","37 a 41","masculino",16,"Secundaria/Polimodal Incompleta"
"412",2019,"Entre Ríos","15 a 19","37 a 41","masculino",10,"Primaria/C. EGB Incompleta"
"413",2019,"Entre Ríos","15 a 19","28 a 31","masculino",1,"Primaria/C. EGB Completa"
"414",2019,"Entre Ríos","15 a 19","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"415",2019,"Entre Ríos","15 a 19","32 a 36","masculino",7,"Primaria/C. EGB Completa"
"416",2019,"Entre Ríos","15 a 19","32 a 36","masculino",4,"Primaria/C. EGB Completa"
"417",2019,"Entre Ríos","15 a 19","32 a 36","masculino",2,"Primaria/C. EGB Completa"
"418",2019,"Entre Ríos","15 a 19","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"419",2019,"Entre Ríos","15 a 19","37 a 41","masculino",4,"Primaria/C. EGB Completa"
"420",2019,"Entre Ríos","15 a 19","37 a 41","masculino",52,"Primaria/C. EGB Completa"
"421",2019,"Entre Ríos","15 a 19","37 a 41","masculino",76,"Primaria/C. EGB Completa"
"422",2019,"Entre Ríos","15 a 19","37 a 41","masculino",66,"Primaria/C. EGB Completa"
"423",2019,"Entre Ríos","15 a 19","37 a 41","masculino",2,"Primaria/C. EGB Completa"
"424",2019,"Entre Ríos","15 a 19","42 y más","masculino",1,"Primaria/C. EGB Completa"
"425",2019,"Entre Ríos","15 a 19","24 a 27","masculino",4,"Secundaria/Polimodal Incompleta"
"426",2019,"Entre Ríos","15 a 19","24 a 27","masculino",1,"Secundaria/Polimodal Incompleta"
"427",2019,"Entre Ríos","15 a 19","28 a 31","masculino",6,"Secundaria/Polimodal Incompleta"
"428",2019,"Entre Ríos","15 a 19","28 a 31","masculino",4,"Secundaria/Polimodal Incompleta"
"429",2019,"Entre Ríos","15 a 19","28 a 31","masculino",1,"Secundaria/Polimodal Incompleta"
"430",2019,"Entre Ríos","15 a 19","32 a 36","masculino",3,"Secundaria/Polimodal Incompleta"
"431",2019,"Entre Ríos","15 a 19","32 a 36","masculino",17,"Secundaria/Polimodal Incompleta"
"432",2019,"Entre Ríos","15 a 19","32 a 36","masculino",18,"Secundaria/Polimodal Incompleta"
"433",2019,"Entre Ríos","15 a 19","32 a 36","masculino",5,"Secundaria/Polimodal Incompleta"
"434",2019,"Entre Ríos","15 a 19","32 a 36","masculino",2,"Secundaria/Polimodal Incompleta"
"435",2019,"Entre Ríos","15 a 19","37 a 41","masculino",1,"Secundaria/Polimodal Incompleta"
"436",2019,"Entre Ríos","15 a 19","37 a 41","masculino",16,"Secundaria/Polimodal Incompleta"
"437",2019,"Entre Ríos","15 a 19","37 a 41","masculino",124,"Secundaria/Polimodal Incompleta"
"438",2019,"Entre Ríos","15 a 19","37 a 41","masculino",313,"Secundaria/Polimodal Incompleta"
"439",2019,"Entre Ríos","15 a 19","37 a 41","masculino",229,"Secundaria/Polimodal Incompleta"
"440",2019,"Entre Ríos","15 a 19","37 a 41","masculino",1,"Secundaria/Polimodal Incompleta"
"441",2019,"Entre Ríos","15 a 19","42 y más","masculino",1,"Secundaria/Polimodal Incompleta"
"442",2019,"Entre Ríos","15 a 19","42 y más","masculino",1,"Secundaria/Polimodal Incompleta"
"443",2019,"Entre Ríos","15 a 19","42 y más","masculino",2,"Secundaria/Polimodal Incompleta"
"444",2019,"Entre Ríos","15 a 19","Sin especif","masculino",2,"Secundaria/Polimodal Incompleta"
"445",2019,"Entre Ríos","15 a 19","Sin especif","masculino",3,"Secundaria/Polimodal Incompleta"
"446",2019,"Entre Ríos","15 a 19","Sin especif","masculino",1,"Secundaria/Polimodal Incompleta"
"447",2019,"Entre Ríos","15 a 19","22 a 23","masculino",1,"Secundaria/Polimodal Completa"
"448",2019,"Entre Ríos","15 a 19","24 a 27","masculino",1,"Secundaria/Polimodal Completa"
"449",2019,"Entre Ríos","15 a 19","28 a 31","masculino",1,"Secundaria/Polimodal Completa"
"450",2019,"Entre Ríos","15 a 19","28 a 31","masculino",1,"Secundaria/Polimodal Completa"
"451",2019,"Entre Ríos","15 a 19","32 a 36","masculino",2,"Secundaria/Polimodal Completa"
"452",2019,"CABA","30 a 34","32 a 36","masculino",5,"Secundaria/Polimodal Completa"
"453",2019,"CABA","30 a 34","32 a 36","masculino",17,"Secundaria/Polimodal Completa"
"454",2019,"CABA","30 a 34","32 a 36","masculino",12,"Secundaria/Polimodal Completa"
"455",2019,"CABA","30 a 34","32 a 36","masculino",11,"Secundaria/Polimodal Completa"
"456",2019,"CABA","30 a 34","32 a 36","masculino",3,"Secundaria/Polimodal Completa"
"457",2019,"CABA","30 a 34","37 a 41","masculino",4,"Secundaria/Polimodal Completa"
"458",2019,"CABA","30 a 34","37 a 41","masculino",1,"Secundaria/Polimodal Completa"
"459",2019,"CABA","30 a 34","37 a 41","masculino",14,"Secundaria/Polimodal Completa"
"460",2019,"CABA","30 a 34","37 a 41","masculino",91,"Secundaria/Polimodal Completa"
"461",2019,"CABA","30 a 34","37 a 41","masculino",306,"Secundaria/Polimodal Completa"
"462",2019,"CABA","30 a 34","37 a 41","masculino",341,"Secundaria/Polimodal Completa"
"463",2019,"CABA","30 a 34","37 a 41","masculino",2,"Secundaria/Polimodal Completa"
"464",2019,"CABA","30 a 34","42 y más","masculino",3,"Secundaria/Polimodal Completa"
"465",2019,"CABA","30 a 34","42 y más","masculino",1,"Secundaria/Polimodal Completa"
"466",2019,"CABA","30 a 34","Sin especif","masculino",2,"Secundaria/Polimodal Completa"
"467",2019,"CABA","30 a 34","Sin especif","masculino",2,"Secundaria/Polimodal Completa"
"468",2019,"CABA","30 a 34","Sin especif","masculino",2,"Secundaria/Polimodal Completa"
"469",2019,"CABA","30 a 34","28 a 31","masculino",1,"Terciaria/Universitaria Incompleta"
"470",2019,"CABA","30 a 34","28 a 31","masculino",3,"Terciaria/Universitaria Incompleta"
"471",2019,"CABA","30 a 34","32 a 36","masculino",5,"Terciaria/Universitaria Incompleta"
"472",2019,"CABA","30 a 34","32 a 36","masculino",8,"Terciaria/Universitaria Incompleta"
"473",2019,"CABA","30 a 34","32 a 36","masculino",10,"Terciaria/Universitaria Incompleta"
"474",2019,"CABA","30 a 34","32 a 36","masculino",4,"Terciaria/Universitaria Incompleta"
"475",2019,"CABA","30 a 34","37 a 41","masculino",2,"Terciaria/Universitaria Incompleta"
"476",2019,"CABA","30 a 34","37 a 41","masculino",4,"Terciaria/Universitaria Incompleta"
"477",2019,"CABA","30 a 34","37 a 41","masculino",37,"Terciaria/Universitaria Incompleta"
"478",2019,"CABA","30 a 34","37 a 41","masculino",105,"Terciaria/Universitaria Incompleta"
"479",2019,"CABA","30 a 34","37 a 41","masculino",92,"Terciaria/Universitaria Incompleta"
"480",2019,"CABA","30 a 34","42 y más","masculino",1,"Terciaria/Universitaria Incompleta"
"481",2019,"CABA","30 a 34","Sin especif","masculino",1,"Terciaria/Universitaria Incompleta"
"482",2019,"CABA","30 a 34","Sin especif","masculino",1,"Terciaria/Universitaria Incompleta"
"483",2019,"CABA","30 a 34","22 a 23","masculino",2,"Terciaria/Universitaria Completa"
"484",2019,"CABA","30 a 34","24 a 27","masculino",1,"Terciaria/Universitaria Completa"
"485",2019,"CABA","30 a 34","28 a 31","masculino",1,"Terciaria/Universitaria Completa"
"486",2019,"CABA","30 a 34","28 a 31","masculino",5,"Terciaria/Universitaria Completa"
"487",2019,"CABA","30 a 34","28 a 31","masculino",2,"Terciaria/Universitaria Completa"
"488",2019,"CABA","30 a 34","28 a 31","masculino",1,"Terciaria/Universitaria Completa"
"489",2019,"CABA","30 a 34","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"490",2019,"CABA","30 a 34","32 a 36","masculino",17,"Terciaria/Universitaria Completa"
"491",2019,"CABA","30 a 34","32 a 36","masculino",34,"Terciaria/Universitaria Completa"
"492",2019,"CABA","30 a 34","32 a 36","masculino",29,"Terciaria/Universitaria Completa"
"493",2019,"CABA","30 a 34","32 a 36","masculino",19,"Terciaria/Universitaria Completa"
"494",2019,"CABA","30 a 34","32 a 36","masculino",4,"Terciaria/Universitaria Completa"
"495",2019,"CABA","30 a 34","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"496",2019,"CABA","30 a 34","37 a 41","masculino",15,"Terciaria/Universitaria Completa"
"497",2019,"CABA","30 a 34","37 a 41","masculino",32,"Terciaria/Universitaria Completa"
"498",2019,"CABA","30 a 34","37 a 41","masculino",231,"Terciaria/Universitaria Completa"
"499",2019,"CABA","30 a 34","37 a 41","masculino",685,"Terciaria/Universitaria Completa"
