fecha,oficina_cf,provincia,provincia_id,pais_destino,pais_destino_id,pais_destino_id_iso_3166_1,continente,mercaderia_certificada,transporte,tn
2020-04-28,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,MONTENEGRO,453,MNE,Europa,Limón Fresco,CONT,25.920
2020-04-28,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,IRLANDA DEL SUR (EIRE),415,IRL,Europa,Manzana Fresca,CONT,21.168
2020-04-28,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,MAURICIO,128,MUS,Africa,Grano de Poroto,CONT,18.250
2020-04-28,OBERÁ,Misiones,54,ESTADOS UNIDOS,212,USA,América,Té Negro,CAMION|CONT,47.040
2020-04-28,OBERÁ,Misiones,54,POLONIA,424,POL,Europa,Hoja de té seca,CAMION|CONT,11.440
2020-04-28,OBERÁ,Misiones,54,CHILE,208,CHL,América,Yerba Mate,CAMION,76.815
2020-04-28,RIO TERCERO,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní Blancheado,CONT,49.750
2020-04-28,RIO TERCERO,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní,CONT,99.630
2020-04-28,RIO TERCERO,Córdoba,14,ESPAÑA,410,ESP,Europa,Grano de Maní Blancheado,CONT,22.970
2020-04-28,RIO TERCERO,Córdoba,14,ITALIA,417,ITA,Europa,Grano de Maní Blancheado,CONT,74.740
2020-04-28,RIO TERCERO,Córdoba,14,BELGICA,406,BEL,Europa,Grano de Maní Blancheado,CONT,24.950
2020-04-28,RIO TERCERO,Córdoba,14,FEDERACIÓN RUSA,444,RUS,Europa,Grano de Maní,CONT,25.000
2020-04-28,RIO TERCERO,Córdoba,14,AUSTRALIA,501,AUS,Oceanía,Grano de Maní Blancheado,CONT,69.110
2020-04-28,RIO TERCERO,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Blancheado,CONT,49.840
2020-04-28,RIO TERCERO,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní,CONT,74.230
2020-04-28,RIO TERCERO,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Partido,CONT,100.310
2020-04-28,RIO TERCERO,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Maní Partido Blancheado,CONT,49.970
2020-04-28,RIO TERCERO,Córdoba,14,GRECIA,413,GRC,Europa,Grano de Maní Blancheado,CONT,148.820
2020-04-28,RIO TERCERO,Córdoba,14,BULGARIA,407,BGR,Europa,Grano de Maní,CONT,75.000
2020-04-28,RIO TERCERO,Córdoba,14,SUDAFRICA,159,ZAF,Africa,Grano de Maní Partido Blancheado,CONT,149.670
2020-04-28,VILLA MERCEDES,San Luis,74,AUSTRALIA,501,AUS,Oceanía,Manteca de Maní,CONT|OTRO,50.240
2020-04-28,VILLA MERCEDES,San Luis,74,FRANCIA,412,FRA,Europa,Grano de Maní Partido Tostado,CONT,111.600
2020-04-28,VILLA MERCEDES,San Luis,74,NUEVA ZELANDA,504,NZL,Oceanía,Grano de Maní Partido Tostado,CONT|OTRO,82.100
2020-04-28,VILLA MERCEDES,San Luis,74,IRAK,317,IRQ,Asia,Manteca de Maní,CONT,60.020
2020-04-28,MENDOZA,Mendoza,50,ITALIA,417,ITA,Europa,Nuez con cáscara,CAMION|CONT,19.000
2020-04-28,MENDOZA,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CAMION,24.000
2020-04-28,MENDOZA,Mendoza,50,BRASIL,203,BRA,América,Cebolla Fresca,CAMION,28.000
2020-04-28,MENDOZA,Mendoza,50,ECUADOR,210,ECU,América,Almidón de Maíz,CAMION|CONT,300.000
2020-04-28,MENDOZA,Mendoza,50,ECUADOR,210,ECU,América,Manzana Fresca,CAMION|CONT,38.920
2020-04-28,MENDOZA,Mendoza,50,HONG KONG - R.A.E. CHINA,341,HKG,Asia,Limón Fresco,CONT,19.500
2020-04-28,MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Garbanzo,CAMION,84.000
2020-04-28,MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Arroz Pulido,CAMION,28.000
2020-04-28,MENDOZA,Mendoza,50,BOLIVIA,202,BOL,América,Pera Fresca,CAMION,25.536
2020-04-28,MAR DEL PLATA,Buenos Aires,06,BRASIL,203,BRA,América,Cebolla Fresca,CAMION,74.880
2020-04-28,MAR DEL PLATA,Buenos Aires,06,BRASIL,203,BRA,América,Papa Fresca,CAMION,75.000
2020-04-28,SAN RAFAEL,Mendoza,50,ALEMANIA,438,DEU,Europa,Ciruela Desecada,AVION,0.000
2020-04-28,SAN RAFAEL,Mendoza,50,CHILE,208,CHL,América,Ciruela Desecada,CAMION,0.060
2020-04-28,NECOCHEA,Buenos Aires,06,FRANCIA,412,FRA,Europa,Pellet de Girasol,BODEGA,14400.000
2020-04-28,NECOCHEA,Buenos Aires,06,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Cebada Forrajera,BODEGA,19693.000
2020-04-28,NECOCHEA,Buenos Aires,06,SUDAFRICA,159,ZAF,Africa,Grano de Arveja,CONT,48.000
2020-04-28,SAN JUAN,San Juan,70,GUATEMALA,213,GTM,América,Pasa de Uva,CAMION|CONT,19.500
2020-04-28,SAN JUAN,San Juan,70,COLOMBIA,205,COL,América,Pasa de Uva,CONT,25.000
2020-04-28,SAN MIGUEL DE TUCUMAN,Tucumán,90,CANADA,204,CAN,América,Limón Fresco,CONT,42.000
2020-04-28,SAN MIGUEL DE TUCUMAN,Tucumán,90,PAKISTAN,332,PAK,Asia,Grano de Garbanzo,CAMION|CONT|FERRO,216.000
2020-04-28,TUNUYAN,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CAMION,24.000
2020-04-28,TUNUYAN,Mendoza,50,BRASIL,203,BRA,América,Pera Fresca,CAMION,44.352
2020-04-28,RIVADAVIA MENDOZA,Mendoza,50,ESTADOS UNIDOS,212,USA,América,Ajo Fresco,CAMION|CONT,21.773
2020-04-28,RIVADAVIA MENDOZA,Mendoza,50,ESTADOS UNIDOS,212,USA,América,Aceite de Uva,CAMION|CONT,64.500
2020-04-28,RIVADAVIA MENDOZA,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CAMION,49.000
2020-04-28,RIVADAVIA MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Soja,CAMION,310.080
2020-04-28,RIVADAVIA MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Maíz Partido,CAMION,112.200
2020-04-28,SAN PEDRO,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Grano de Girasol,CONT,752.890
2020-04-28,SAN PEDRO,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Semilla de Maíz,CONT,5.710
2020-04-28,SAN PEDRO,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Semilla de Soja,CONT,1002.670
2020-04-28,SAN PEDRO,Buenos Aires,06,REINO UNIDO,426,GBR,Europa,Batata Fresca,CONT,104.000
2020-04-28,SAN PEDRO,Buenos Aires,06,POLONIA,424,POL,Europa,Grano de Maíz Pisingallo,CONT,263.200
2020-04-28,SAN PEDRO,Buenos Aires,06,FEDERACIÓN RUSA,444,RUS,Europa,Limón Fresco,CONT,25.920
2020-04-28,SAN PEDRO,Buenos Aires,06,FEDERACIÓN RUSA,444,RUS,Europa,Limón Fresco,BODEGA,173.502
2020-04-28,SAN PEDRO,Buenos Aires,06,FEDERACIÓN RUSA,444,RUS,Europa,Mandarina Fresca,BODEGA,88.488
2020-04-28,SAN PEDRO,Buenos Aires,06,EL SALVADOR,211,SLV,América,Grano de Maíz Pisingallo,CONT,25.400
2020-04-28,SAN PEDRO,Buenos Aires,06,PAISES BAJOS (HOLANDA),423,NLD,Europa,Limón Fresco,CONT,385.560
2020-04-28,SAN PEDRO,Buenos Aires,06,PAISES BAJOS (HOLANDA),423,NLD,Europa,Limón Fresco,BODEGA,14.742
2020-04-28,SAN PEDRO,Buenos Aires,06,UCRANIA,445,UKR,Europa,Limón Fresco,BODEGA,63.504
2020-04-28,SAN PEDRO,Buenos Aires,06,CHIPRE,435,CYP,Europa,Grano de Maíz Pisingallo,CONT,25.400
2020-04-28,SAN PEDRO,Buenos Aires,06,NIGERIA,131,NGA,Africa,Grano de Maíz Pisingallo,CONT,127.500
2020-04-28,SAN PEDRO,Buenos Aires,06,GEORGIA,351,GEO,Asia,Grano de Maíz Pisingallo,CONT,25.400
2020-04-28,POSADAS,Misiones,54,PARAGUAY,221,PRY,América,Papa Fresca,CAMION,30.000
2020-04-28,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Fruto de Zapallo Fresco,CAMION,29.000
2020-04-28,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Grano de algodón con Linter,CAMION,26.800
2020-04-28,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Cebolla Fresca,CAMION,148.310
2020-04-28,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Papa Fresca,CAMION,186.625
2020-04-28,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Naranja Fresca,CAMION,56.000
2020-04-28,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Tomate Fresco,CAMION,7.790
2020-04-28,GENERAL DEHEZA,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní Blancheado,CONT,125.760
2020-04-28,GENERAL DEHEZA,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní,CONT,200.360
2020-04-28,GENERAL DEHEZA,Córdoba,14,REINO UNIDO,426,GBR,Europa,Nuez Pecán,CONT,0.540
2020-04-28,GENERAL DEHEZA,Córdoba,14,ESPAÑA,410,ESP,Europa,Grano de Maní Blancheado,CONT,47.980
2020-04-28,GENERAL DEHEZA,Córdoba,14,ESPAÑA,410,ESP,Europa,Grano de Maní,CONT,67.820
2020-04-28,GENERAL DEHEZA,Córdoba,14,POLONIA,424,POL,Europa,Grano de Maní Blancheado,CONT,501.060
2020-04-28,GENERAL DEHEZA,Córdoba,14,ITALIA,417,ITA,Europa,Grano de Maní Blancheado,CONT,75.360
2020-04-28,GENERAL DEHEZA,Córdoba,14,BELGICA,406,BEL,Europa,Grano de Maní Blancheado,CONT,75.000
2020-04-28,GENERAL DEHEZA,Córdoba,14,FEDERACIÓN RUSA,444,RUS,Europa,Grano de Maní Partido Blancheado,AVION,0.002
2020-04-28,GENERAL DEHEZA,Córdoba,14,FRANCIA,412,FRA,Europa,Grano de Maní Blancheado,CONT,50.140
2020-04-28,GENERAL DEHEZA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Partido Blancheado,CONT,149.900
2020-04-28,GENERAL DEHEZA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Blancheado,CONT,475.740
2020-04-28,GENERAL DEHEZA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní,CONT,640.040
2020-04-28,GENERAL DEHEZA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Partido,CONT,124.400
2020-04-28,GENERAL DEHEZA,Córdoba,14,COSTA RICA,206,CRI,América,Aceite de Girasol,CONT,19.940
2020-04-28,GENERAL DEHEZA,Córdoba,14,COSTA RICA,206,CRI,América,Aceite de origen vegetal,CONT,39.840
2020-04-28,GENERAL DEHEZA,Córdoba,14,HUNGRIA,414,HUN,Europa,Grano de Maní Blancheado,CONT,25.000
2020-04-28,GENERAL DEHEZA,Córdoba,14,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Maní Partido Blancheado,CONT,75.000
2020-04-28,GENERAL DEHEZA,Córdoba,14,GRECIA,413,GRC,Europa,Grano de Maní Partido Blancheado,CONT,99.800
2020-04-28,GENERAL DEHEZA,Córdoba,14,PANAMA,220,PAN,América,Aceite de Soja,CONT,159.980
2020-04-28,GENERAL DEHEZA,Córdoba,14,PANAMA,220,PAN,América,Aceite Refinado de Soja,CONT,73.180
2020-04-28,GENERAL DEHEZA,Córdoba,14,CROACIA,447,HRV,Europa,Grano de Maní,CONT,24.680
2020-04-28,GENERAL DEHEZA,Córdoba,14,MALASIA,326,MYS,Asia,Grano de Maní,CONT,100.000
2020-04-28,GENERAL DEHEZA,Córdoba,14,TRINIDAD Y TOBAGO,224,TTO,América,Aceite de Soja,CONT,19.940
2020-04-28,GENERAL DEHEZA,Córdoba,14,NICARAGUA,219,NIC,América,Aceite de origen vegetal,CONT,19.940
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,ESTADOS UNIDOS,212,USA,América,Pera Fresca,CONT,117.895
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,REINO UNIDO,426,GBR,Europa,Pera Fresca,CONT,43.512
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,ITALIA,417,ITA,Europa,Pera Fresca,CONT,90.330
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,FEDERACIÓN RUSA,444,RUS,Europa,Pera Fresca,CONT,193.305
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,FEDERACIÓN RUSA,444,RUS,Europa,Manzana Fresca,CONT,63.504
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,FRANCIA,412,FRA,Europa,Pera Fresca,CONT,95.060
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,FRANCIA,412,FRA,Europa,Manzana Fresca,CONT,54.870
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,PAISES BAJOS (HOLANDA),423,NLD,Europa,Pera Fresca,CONT,323.770
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,PAISES BAJOS (HOLANDA),423,NLD,Europa,Manzana Fresca,CONT,148.176
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,ISRAEL,319,ISR,Asia,Pera Fresca,CONT,67.158
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,CHINA,310,CHN,Asia,Pera Fresca,CONT,21.840
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,CANADA,204,CAN,América,Pera Fresca,CONT,22.752
2020-04-28,PUERTO SAN ANTONIO ESTE,Río Negro,62,INDIA,315,IND,Asia,Pera Fresca,CONT,44.800
2020-04-28,CONCEPCION DEL URUGUAY,Entre Ríos,30,CHILE,208,CHL,América,Grano de Arroz Pulido,CAMION,168.000
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Grano de Maíz Pisingallo,AVION,0.001
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Semilla de Maíz,AVION,0.016
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Grano de Soja,AVION,0.004
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Semilla de Girasol,CAMION,0.001
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Semilla de Girasol,OTRO,0.001
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Semilla de Girasol,AVION,0.007
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Semilla de Soja,AVION,93.130
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,REINO UNIDO,426,GBR,Europa,Grano de Poroto,AVION,0.003
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,REINO UNIDO,426,GBR,Europa,Té Negro,AVION,0.006
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,REINO UNIDO,426,GBR,Europa,Grano de Maíz Pisingallo,AVION,0.001
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,POLONIA,424,POL,Europa,Cáscara de Limón Deshidratada,AVION,0.008
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ITALIA,417,ITA,Europa,Grano de Poroto,AVION,0.003
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,FRANCIA,412,FRA,Europa,Semilla de Girasol,AVION,0.007
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,FRANCIA,412,FRA,Europa,Semilla de Girasol,OTRO,0.001
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Cebada Malteado,AVION,0.002
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ALEMANIA,438,DEU,Europa,Grano de Arroz Con cáscara,AVION,0.001
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,BULGARIA,407,BGR,Europa,Grano de Maíz,AVION,0.001
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,BULGARIA,407,BGR,Europa,Grano de Soja,AVION,0.009
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,UCRANIA,445,UKR,Europa,Grano de Maíz,AVION,0.002
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,CHILE,208,CHL,América,Semilla de Girasol,OTRO,0.000
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,URUGUAY,225,URY,América,Semilla de Cebada,AVION,0.006
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,BOLIVIA,202,BOL,América,Semilla de Girasol,AVION,0.001
2020-04-28,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,SUDAFRICA,159,ZAF,Africa,Pellet de Cáscara de Soja,AVION,0.010
2020-04-28,SANTO TOME,Corrientes,18,BRASIL,203,BRA,América,Ajo Fresco,OTRO,24.000
2020-04-28,SANTO TOME,Corrientes,18,BRASIL,203,BRA,América,Grano de Arveja,CAMION,104.000
2020-04-28,SANTO TOME,Corrientes,18,URUGUAY,225,URY,América,Madera de Pino taeda Elaborada,CAMION,26.780
2020-04-28,VILLA CONSTITUCION,Santa Fe,82,ARGELIA,102,DZA,Africa,Grano de Soja,BODEGA,9199.490
2020-04-28,VILLA CONSTITUCION,Santa Fe,82,CHINA,310,CHN,Asia,Grano de Soja,BODEGA,42360.020
2020-04-28,VILLA CONSTITUCION,Santa Fe,82,JORDANIA,321,JOR,Asia,Grano de Maíz,BODEGA,42751.240
2020-04-28,ROSARIO,Santa Fe,82,ITALIA,417,ITA,Europa,Harina de Soja,BODEGA,20730.000
2020-04-28,ROSARIO,Santa Fe,82,AUSTRALIA,501,AUS,Oceanía,Harina de Soja,BODEGA,23270.000
2020-04-28,ROSARIO,Santa Fe,82,TAIWAN,313,TWN,Asia,Grano de Maíz,BODEGA,40310.000
2020-04-28,ROSARIO,Santa Fe,82,ECUADOR,210,ECU,América,Harina de Soja,BODEGA,30166.000
2020-04-28,ROSARIO,Santa Fe,82,PAISES BAJOS (HOLANDA),423,NLD,Europa,Limón Fresco,CONT,119.964
2020-04-28,ROSARIO,Santa Fe,82,MEXICO,218,MEX,América,Aceite Crudo de Cártamo,CONT,130.340
2020-04-28,ROSARIO,Santa Fe,82,CHINA,310,CHN,Asia,Aceite de soja crudo,BODEGA,26000.000
2020-04-28,ROSARIO,Santa Fe,82,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Maíz,BODEGA,13800.000
2020-04-28,ROSARIO,Santa Fe,82,CHILE,208,CHL,América,Grano de Maíz,BODEGA,11842.025
2020-04-28,ROSARIO,Santa Fe,82,MARRUECOS,127,MAR,Africa,Grano de Maíz,BODEGA,7000.000
2020-04-28,ROSARIO,Santa Fe,82,TUNEZ,141,TUN,Africa,Pellet de Cáscara de Soja,BODEGA,4500.000
2020-04-28,ROSARIO,Santa Fe,82,URUGUAY,225,URY,América,Grano de Algodón,CAMION,82.780
2020-04-28,ROSARIO,Santa Fe,82,JORDANIA,321,JOR,Asia,Grano de Maíz,BODEGA,36512.000
2020-04-28,ROSARIO,Santa Fe,82,EGIPTO,113,EGY,Africa,Grano de Maíz,BODEGA,35622.000
2020-04-28,ROSARIO,Santa Fe,82,OMAN,328,OMN,Asia,Grano de Maíz,BODEGA,19562.000
2020-04-28,MAYOR BURATOVICH,Buenos Aires,06,BRASIL,203,BRA,América,Cebolla Fresca,CAMION,1702.500
2020-04-28,MAYOR BURATOVICH,Buenos Aires,06,PARAGUAY,221,PRY,América,Cebolla Fresca,CAMION,127.944
2020-04-28,CENTENARIO,Neuquén,58,PERU,222,PER,América,Pera Fresca,CONT,22.680
2020-04-28,CENTENARIO,Neuquén,58,ESTADOS UNIDOS,212,USA,América,Pera Fresca,CONT,66.888
2020-04-28,CENTENARIO,Neuquén,58,ESTADOS UNIDOS,212,USA,América,Manzana Fresca,CONT,21.168
2020-04-28,CENTENARIO,Neuquén,58,ESPAÑA,410,ESP,Europa,Pera Fresca,CONT,22.680
2020-04-28,CENTENARIO,Neuquén,58,ITALIA,417,ITA,Europa,Pera Fresca,CONT,22.464
2020-04-28,CENTENARIO,Neuquén,58,BRASIL,203,BRA,América,Pera Fresca,CAMION,72.162
2020-04-28,CENTENARIO,Neuquén,58,BRASIL,203,BRA,América,Manzana Fresca,CAMION,22.680
2020-04-28,CENTENARIO,Neuquén,58,ECUADOR,210,ECU,América,Pera Fresca,CONT,22.680
2020-04-28,GUALEGUAYCHU,Entre Ríos,30,ESPAÑA,410,ESP,Europa,Grano de Arroz,BODEGA,1710.395
2020-04-28,GUALEGUAYCHU,Entre Ríos,30,VIETNAM,337,VNM,Asia,Grano de Trigo,BODEGA,14141.386
2020-04-28,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Afrechillo de Arroz,CAMION,84.240
2020-04-28,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Grano de Maíz Partido,CAMION,58.740
2020-04-28,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Semilla de Trigo,CAMION,56.000
2020-04-28,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Semilla de Pasto Ovillo,CAMION,15.330
2020-04-28,PASO DE LOS LIBRES,Corrientes,18,BRASIL,203,BRA,América,Grano de Arroz Pulido,CAMION,26.000
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Limón Fresco,CONT,53.361
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Grano de Arroz Con cáscara,CONT,75.050
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,POLONIA,424,POL,Europa,Grano de Garbanzo,CONT,69.000
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,ITALIA,417,ITA,Europa,Limón Fresco,CONT,129.600
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,FEDERACIÓN RUSA,444,RUS,Europa,Limón Fresco,CONT,25.920
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,PAISES BAJOS (HOLANDA),423,NLD,Europa,Mandarina Fresca,CONT,22.400
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,GRECIA,413,GRC,Europa,Limón Fresco,CONT,129.600
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,UCRANIA,445,UKR,Europa,Limón Fresco,CONT,77.760
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,ALBANIA,401,ALB,Europa,Limón Fresco,CONT,25.596
2020-04-28,PUERTO DE ZARATE,Buenos Aires,06,LITUANIA,442,LTU,Europa,Grano de Arroz integral,CONT,176.050
2020-04-28,PUENTE INTERNACIONAL SAN IGNACIO DE LOYOLA CLORINDA (RA)- COLONIA FALCON (P),Formosa,34,PARAGUAY,221,PRY,América,Mandarina Fresca,CAMION,4.000
2020-04-28,PUENTE INTERNACIONAL SAN IGNACIO DE LOYOLA CLORINDA (RA)- COLONIA FALCON (P),Formosa,34,PARAGUAY,221,PRY,América,Naranja Fresca,CAMION,24.000
2020-04-28,PUENTE INTERNACIONAL SAN IGNACIO DE LOYOLA CLORINDA (RA)- COLONIA FALCON (P),Formosa,34,PARAGUAY,221,PRY,América,Tomate Fresco,CAMION,202.996
2020-04-28,PUENTE INTERNACIONAL SAN IGNACIO DE LOYOLA CLORINDA (RA)- COLONIA FALCON (P),Formosa,34,PARAGUAY,221,PRY,América,Manzanilla,CAMION,8.800
2020-04-28,BERNARDO DE IRIGOYEN,Misiones,54,BRASIL,203,BRA,América,Grano de Poroto,CAMION,114.000
2020-04-28,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Grano de Poroto,CAMION,56.000
2020-04-28,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Pasa de Uva,CAMION,25.000
2020-04-28,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Ajo Fresco,CAMION,143.000
2020-04-28,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Grano de Garbanzo,CAMION,28.500
2020-04-28,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Grano de Arveja,CAMION,164.000
2020-04-28,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Grano de Alpiste,CAMION,142.472
2020-04-28,PUENTE INTERNACIONAL TANCREDO NEVES . PUERTO IGUAZU (RA) - FOZ DE IGUAZU (BR),Misiones,54,BRASIL,203,BRA,América,Grano de Mijo,CAMION,85.500
2020-04-28,VILLA REGINA,Río Negro,62,BRASIL,203,BRA,América,Pera Fresca,CAMION,256.739
2020-04-28,SAN JAVIER,Misiones,54,BRASIL,203,BRA,América,Ajo Fresco,CAMION,25.000
2020-04-28,LUJAN,Buenos Aires,06,ESPAÑA,410,ESP,Europa,Grano de Girasol,CONT,34.200
2020-04-28,LUJAN,Buenos Aires,06,ESPAÑA,410,ESP,Europa,Grano de girasol sin cáscara,CONT,19.000
2020-04-28,LUJAN,Buenos Aires,06,ALEMANIA,438,DEU,Europa,Grano de Girasol,CONT,38.360
