"";"X.U.FEFF.Fecha";"Periodo";"Mes";"Hab";"Medida";"valor";"Relacion";"Nivel";"Latitud";"Longitud"
"172";"4/5/2020 00:00";2020;"mayo";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"173";"4/5/2020 00:00";2020;"mayo";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"174";"4/5/2020 00:00";2020;"mayo";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"175";"5/5/2020 00:00";2020;"mayo";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"176";"5/5/2020 00:00";2020;"mayo";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"177";"5/5/2020 00:00";2020;"mayo";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"178";"5/5/2020 00:00";2020;"mayo";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"179";"5/5/2020 00:00";2020;"mayo";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"180";"5/5/2020 00:00";2020;"mayo";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"181";"6/5/2020 00:00";2020;"mayo";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"182";"6/5/2020 00:00";2020;"mayo";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"183";"6/5/2020 00:00";2020;"mayo";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"184";"6/5/2020 00:00";2020;"mayo";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"185";"6/5/2020 00:00";2020;"mayo";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"186";"6/5/2020 00:00";2020;"mayo";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"187";"7/5/2020 00:00";2020;"mayo";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"188";"7/5/2020 00:00";2020;"mayo";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"189";"7/5/2020 00:00";2020;"mayo";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"190";"7/5/2020 00:00";2020;"mayo";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"191";"7/5/2020 00:00";2020;"mayo";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"192";"7/5/2020 00:00";2020;"mayo";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"193";"8/5/2020 00:00";2020;"mayo";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"194";"8/5/2020 00:00";2020;"mayo";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"195";"8/5/2020 00:00";2020;"mayo";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"196";"8/5/2020 00:00";2020;"mayo";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"197";"8/5/2020 00:00";2020;"mayo";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"198";"8/5/2020 00:00";2020;"mayo";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"199";"9/5/2020 00:00";2020;"mayo";1406584;"Casos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"200";"9/5/2020 00:00";2020;"mayo";1406584;"Fallecidos_acumulados";0;"0.00000";"Provincial";"-24,7859";"-65,41166"
"201";"9/5/2020 00:00";2020;"mayo";182495;"Casos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"202";"9/5/2020 00:00";2020;"mayo";182495;"Fallecidos_acumulados";0;"0.00000";"Departamental";"-22,5988808";"-63,8168297"
"203";"9/5/2020 00:00";2020;"mayo";75260;"Casos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
"204";"9/5/2020 00:00";2020;"mayo";75260;"Fallecidos_acumulados";0;"0.00000";"Municipal";"-22,51637";"-63,80131"
